fixture_id,market,our_prob,won,date,league_id,league_name,diff_absent_goal_share,diff_absent_minutes_share,diff_keeper_absent,diff_n_regular_absences,home_n_absent_total,away_n_absent_total
1387977,ou15,0.9676254510147398,1,2026-05-03 15:15:00.000000,61,Ligue 1 (France),0.0,0.0,0,0,5,3
1387985,btts,0.8194381751688081,1,2026-05-03 15:15:00.000000,61,Ligue 1 (France),,-0.1661251895170024,0,0,4,3
1387985,ou25,0.5235839834586137,0,2026-05-03 15:15:00.000000,61,Ligue 1 (France),,-0.1661251895170024,0,0,4,3
1387985,ou15,0.852325670552704,1,2026-05-03 15:15:00.000000,61,Ligue 1 (France),,-0.1661251895170024,0,0,4,3
1388589,btts,0.9644231625780183,0,2026-05-03 15:30:00.000000,78,Bundesliga (Germany),-0.125,-0.19962566154640507,0,0,2,5
1388589,ou25,0.8301548594398406,0,2026-05-03 15:30:00.000000,78,Bundesliga (Germany),-0.125,-0.19962566154640507,0,0,2,5
1388589,ou15,0.9814858488173619,0,2026-05-03 15:30:00.000000,78,Bundesliga (Germany),-0.125,-0.19962566154640507,0,0,2,5
1378209,btts,0.6205167570969816,1,2026-05-03 16:00:00.000000,135,Serie A (Italy),0.0,-0.12511597084161696,0,0,2,7
1378209,ou25,0.5361531433140851,0,2026-05-03 16:00:00.000000,135,Serie A (Italy),0.0,-0.12511597084161696,0,0,2,7
1378209,ou15,0.6033091739509286,1,2026-05-03 16:00:00.000000,135,Serie A (Italy),0.0,-0.12511597084161696,0,0,2,7
1388591,btts,0.8565890840515881,1,2026-05-03 17:30:00.000000,78,Bundesliga (Germany),-0.09523809523809523,-0.15169856780958957,0,0,2,7
1388591,ou25,0.738017293935326,0,2026-05-03 17:30:00.000000,78,Bundesliga (Germany),-0.09523809523809523,-0.15169856780958957,0,0,2,7
1388591,ou15,0.9362131267768337,1,2026-05-03 17:30:00.000000,78,Bundesliga (Germany),-0.09523809523809523,-0.15169856780958957,0,0,2,7
1379310,btts,0.8755937183467566,1,2026-05-03 18:00:00.000000,39,Premier League (England),-0.25,-0.3762930043674814,-1,0,3,8
1379310,ou25,0.5548007834874912,1,2026-05-03 18:00:00.000000,39,Premier League (England),-0.25,-0.3762930043674814,-1,0,3,8
1379310,ou15,0.8498707620156853,1,2026-05-03 18:00:00.000000,39,Premier League (England),-0.25,-0.3762930043674814,-1,0,3,8
1378208,btts,0.7158355172654703,0,2026-05-03 18:45:00.000000,135,Serie A (Italy),0.0,0.0,0,0,0,2
1378208,ou25,0.5654574139565094,1,2026-05-03 18:45:00.000000,135,Serie A (Italy),0.0,0.0,0,0,0,2
1378208,ou15,0.5447746706322057,1,2026-05-03 18:45:00.000000,135,Serie A (Italy),0.0,0.0,0,0,0,2
1387979,btts,0.6825176043172518,1,2026-05-03 18:45:00.000000,61,Ligue 1 (France),0.0,0.0,0,0,4,4
1387979,ou25,0.5801388131440437,1,2026-05-03 18:45:00.000000,61,Ligue 1 (France),0.0,0.0,0,0,4,4
1387979,ou15,0.9197590623727083,1,2026-05-03 18:45:00.000000,61,Ligue 1 (France),0.0,0.0,0,0,4,4
1391152,btts,0.9374619151105283,0,2026-05-03 19:00:00.000000,140,La Liga (Spain),,0.0,0,0,3,7
1391152,ou25,0.7800798200969415,0,2026-05-03 19:00:00.000000,140,La Liga (Spain),,0.0,0,0,3,7
1391152,ou15,0.9549861070846213,1,2026-05-03 19:00:00.000000,140,La Liga (Spain),,0.0,0,0,3,7
1379313,btts,0.9012549566539748,1,2026-05-04 14:00:00.000000,39,Premier League (England),0.0,0.0,0,0,5,8
1379313,ou25,0.5945332457876447,0,2026-05-04 14:00:00.000000,39,Premier League (England),0.0,0.0,0,0,5,8
1379313,ou15,0.6073240262689135,1,2026-05-04 14:00:00.000000,39,Premier League (England),0.0,0.0,0,0,5,8
1378211,btts,0.7141109682774229,0,2026-05-04 18:45:00.000000,135,Serie A (Italy),0.0,0.0,0,0,5,5
1378211,ou25,0.6913539859603466,1,2026-05-04 18:45:00.000000,135,Serie A (Italy),0.0,0.0,0,0,5,5
1378211,ou15,0.8139185868494749,1,2026-05-04 18:45:00.000000,135,Serie A (Italy),0.0,0.0,0,0,5,5
1379314,btts,0.8985460244485095,1,2026-05-04 19:00:00.000000,39,Premier League (England),,,0,0,3,3
1379314,ou25,0.7132721600803275,1,2026-05-04 19:00:00.000000,39,Premier League (England),,,0,0,3,3
1379314,ou15,0.9671469805076178,1,2026-05-04 19:00:00.000000,39,Premier League (England),,,0,0,3,3
1391156,btts,0.7972531820748067,0,2026-05-04 19:00:00.000000,140,La Liga (Spain),0.0,0.0,0,0,3,4
1391156,ou25,0.6793302790899134,1,2026-05-04 19:00:00.000000,140,La Liga (Spain),0.0,0.0,0,0,3,4
1391156,ou15,0.5739476203149764,0,2026-05-04 19:00:00.000000,140,La Liga (Spain),0.0,0.0,0,0,3,4
1388597,btts,0.7401873811799571,1,2026-05-08 18:30:00.000000,78,Bundesliga (Germany),0.08152173913043478,0.04547529730131651,-1,0,2,3
1388597,ou25,0.8881600890806776,1,2026-05-08 18:30:00.000000,78,Bundesliga (Germany),0.08152173913043478,0.04547529730131651,-1,0,2,3
1388597,ou15,0.9036848991001629,1,2026-05-08 18:30:00.000000,78,Bundesliga (Germany),0.08152173913043478,0.04547529730131651,-1,0,2,3
1387989,btts,0.8470420046637185,0,2026-05-08 18:45:00.000000,61,Ligue 1 (France),0.0,0.0,0,0,7,5
1387989,ou25,0.7163694518361421,1,2026-05-08 18:45:00.000000,61,Ligue 1 (France),0.0,0.0,0,0,7,5
1387989,ou15,0.7490258045461643,0,2026-05-08 18:45:00.000000,61,Ligue 1 (France),0.0,0.0,0,0,7,5
1379323,btts,0.8026054631096181,1,2026-05-09 11:30:00.000000,39,Premier League (England),0.0,0.29831470965378276,1,0,8,7
1379323,ou25,0.6067939922243839,0,2026-05-09 11:30:00.000000,39,Premier League (England),0.0,0.29831470965378276,1,0,8,7
1379323,ou15,0.99,1,2026-05-09 11:30:00.000000,39,Premier League (England),0.0,0.29831470965378276,1,0,8,7
1378214,btts,0.9441586264091141,0,2026-05-09 13:00:00.000000,135,Serie A (Italy),0.0,0.0,0,0,6,3
1378214,ou25,0.5789142742637763,0,2026-05-09 13:00:00.000000,135,Serie A (Italy),0.0,0.0,0,0,6,3
1378214,ou15,0.99,1,2026-05-09 13:00:00.000000,135,Serie A (Italy),0.0,0.0,0,0,6,3
1388596,btts,0.9543114522160856,1,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),-0.07692307692307693,-0.11451855028951319,0,0,0,3
1388596,ou25,0.7503444080301066,1,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),-0.07692307692307693,-0.11451855028951319,0,0,0,3
1388596,ou15,0.99,1,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),-0.07692307692307693,-0.11451855028951319,0,0,0,3
1388600,btts,0.9057090083606224,0,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),-0.14705882352941174,-0.04617438260147165,0,0,1,6
1388600,ou25,0.5285293751014654,1,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),-0.14705882352941174,-0.04617438260147165,0,0,1,6
1388600,ou15,0.99,0,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),-0.14705882352941174,-0.04617438260147165,0,0,1,6
1388602,btts,0.8394519254073274,1,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),-0.15384615384615385,-0.12349835488560716,1,0,4,5
1388602,ou25,0.5083600839078728,0,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),-0.15384615384615385,-0.12349835488560716,1,0,4,5
1388602,ou15,0.99,1,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),-0.15384615384615385,-0.12349835488560716,1,0,4,5
1388603,btts,0.8093939780720558,1,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),0.0,0.07103874027019773,0,0,3,1
1388603,ou25,0.817100213017229,1,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),0.0,0.07103874027019773,0,0,3,1
1388603,ou15,0.99,1,2026-05-09 13:30:00.000000,78,Bundesliga (Germany),0.0,0.07103874027019773,0,0,3,1
1379319,btts,0.8045511037853293,0,2026-05-09 14:00:00.000000,39,Premier League (England),0.0,-0.17658924871878748,-1,0,4,4
1379319,ou25,0.5165061479770772,1,2026-05-09 14:00:00.000000,39,Premier League (England),0.0,-0.17658924871878748,-1,0,4,4
1379319,ou15,0.99,1,2026-05-09 14:00:00.000000,39,Premier League (England),0.0,-0.17658924871878748,-1,0,4,4
1379322,btts,0.8816466224344929,0,2026-05-09 14:00:00.000000,39,Premier League (England),0.0,-0.0016833836010380866,0,0,2,3
1379322,ou25,0.6951467401496799,1,2026-05-09 14:00:00.000000,39,Premier League (England),0.0,-0.0016833836010380866,0,0,2,3
1391168,btts,0.910852035780318,1,2026-05-09 14:15:00.000000,140,La Liga (Spain),,0.0,0,0,2,2
1391168,ou25,0.614878030252638,0,2026-05-09 14:15:00.000000,140,La Liga (Spain),,0.0,0,0,2,2
1391168,ou15,0.5,1,2026-05-09 14:15:00.000000,140,La Liga (Spain),,0.0,0,0,2,2
1378217,btts,0.813667582687088,0,2026-05-09 16:00:00.000000,135,Serie A (Italy),0.4,0.2944860072042117,1,0,3,2
1378217,ou25,0.6416790547846468,1,2026-05-09 16:00:00.000000,135,Serie A (Italy),0.4,0.2944860072042117,1,0,3,2
1378217,ou15,0.99,1,2026-05-09 16:00:00.000000,135,Serie A (Italy),0.4,0.2944860072042117,1,0,3,2
1379324,btts,0.7599776790000689,0,2026-05-09 16:30:00.000000,39,Premier League (England),,,0,0,2,3
1379324,ou25,0.6844229019898853,0,2026-05-09 16:30:00.000000,39,Premier League (England),,,0,0,2,3
1379324,ou15,0.9130434782608695,1,2026-05-09 16:30:00.000000,39,Premier League (England),,,0,0,2,3
1388604,btts,0.9848494501599891,0,2026-05-09 16:30:00.000000,78,Bundesliga (Germany),,,0,0,7,5
1388604,ou25,0.8308744844515112,0,2026-05-09 16:30:00.000000,78,Bundesliga (Germany),,,0,0,7,5
1388604,ou15,0.99,0,2026-05-09 16:30:00.000000,78,Bundesliga (Germany),,,0,0,7,5
1391160,btts,0.897000390556786,0,2026-05-09 16:30:00.000000,140,La Liga (Spain),,,0,0,5,4
1391160,ou25,0.6895863205636943,0,2026-05-09 16:30:00.000000,140,La Liga (Spain),,,0,0,5,4
1391160,ou15,0.99,0,2026-05-09 16:30:00.000000,140,La Liga (Spain),,,0,0,5,4
1378218,btts,0.956522104923578,0,2026-05-09 18:45:00.000000,135,Serie A (Italy),0.0,0.1409039492450696,0,0,4,2
1378218,ou25,0.8196039652813182,0,2026-05-09 18:45:00.000000,135,Serie A (Italy),0.0,0.1409039492450696,0,0,4,2
1378218,ou15,0.9842350497695805,0,2026-05-09 18:45:00.000000,135,Serie A (Italy),0.0,0.1409039492450696,0,0,4,2
1391166,btts,0.8677675704182257,1,2026-05-09 19:00:00.000000,140,La Liga (Spain),,0.0,0,0,6,2
1391166,ou25,0.5937508080775059,1,2026-05-09 19:00:00.000000,140,La Liga (Spain),,0.0,0,0,6,2
1391166,ou15,0.766154617834149,1,2026-05-09 19:00:00.000000,140,La Liga (Spain),,0.0,0,0,6,2
1490252,btts,0.8816941262254386,1,2026-05-02 17:00:00.000000,253,MLS (USA),-0.05555555555555555,-0.18213166144200627,0,0,10,4
1490252,ou25,0.5341098869578383,0,2026-05-02 17:00:00.000000,253,MLS (USA),-0.05555555555555555,-0.18213166144200627,0,0,10,4
1490252,ou15,0.9462965533793491,1,2026-05-02 17:00:00.000000,253,MLS (USA),-0.05555555555555555,-0.18213166144200627,0,0,10,4
1490251,btts,0.9216302936184217,1,2026-05-02 18:30:00.000000,253,MLS (USA),-0.0784313725490196,-0.08577817186475963,0,0,3,5
1490251,ou25,0.8452247871513111,0,2026-05-02 18:30:00.000000,253,MLS (USA),-0.0784313725490196,-0.08577817186475963,0,0,3,5
1490251,ou15,0.9381286636773452,1,2026-05-02 18:30:00.000000,253,MLS (USA),-0.0784313725490196,-0.08577817186475963,0,0,3,5
1490253,btts,0.8449658700800783,0,2026-05-02 20:45:00.000000,253,MLS (USA),-0.045454545454545456,-0.036911581569115816,0,0,5,3
1490253,ou25,0.5470600946081603,0,2026-05-02 20:45:00.000000,253,MLS (USA),-0.045454545454545456,-0.036911581569115816,0,0,5,3
1490253,ou15,0.7625012961170039,1,2026-05-02 20:45:00.000000,253,MLS (USA),-0.045454545454545456,-0.036911581569115816,0,0,5,3
1492247,btts,0.6905894358135204,1,2026-05-02 21:30:00.000000,71,Serie A (Brazil),0.0,0.0,0,0,2,5
1492247,ou25,0.5794489827313527,0,2026-05-02 21:30:00.000000,71,Serie A (Brazil),0.0,0.0,0,0,2,5
1492247,ou15,0.7001670705389297,1,2026-05-02 21:30:00.000000,71,Serie A (Brazil),0.0,0.0,0,0,2,5
1490254,btts,0.7677056158709832,1,2026-05-02 23:15:00.000000,253,MLS (USA),0.0,0.0,0,0,3,3
1490254,ou25,0.6675509743591899,0,2026-05-02 23:15:00.000000,253,MLS (USA),0.0,0.0,0,0,3,3
1490254,ou15,0.6545032559775313,1,2026-05-02 23:15:00.000000,253,MLS (USA),0.0,0.0,0,0,3,3
1490255,btts,0.7540774636246644,0,2026-05-02 23:30:00.000000,253,MLS (USA),0.0,0.0,0,0,2,3
1490255,ou25,0.615817262590344,1,2026-05-02 23:30:00.000000,253,MLS (USA),0.0,0.0,0,0,2,3
1490255,ou15,0.8100900556200086,0,2026-05-02 23:30:00.000000,253,MLS (USA),0.0,0.0,0,0,2,3
1490256,btts,0.9286236097290678,1,2026-05-02 23:30:00.000000,253,MLS (USA),-0.2631578947368421,-0.22537742631200575,0,0,3,5
1490256,ou25,0.587111778838868,1,2026-05-02 23:30:00.000000,253,MLS (USA),-0.2631578947368421,-0.22537742631200575,0,0,3,5
1490256,ou15,0.8569017529001499,1,2026-05-02 23:30:00.000000,253,MLS (USA),-0.2631578947368421,-0.22537742631200575,0,0,3,5
1490257,btts,0.8998576129546453,1,2026-05-02 23:30:00.000000,253,MLS (USA),0.16296296296296298,0.09323160763396016,0,0,3,4
1490257,ou25,0.5728789840874523,0,2026-05-02 23:30:00.000000,253,MLS (USA),0.16296296296296298,0.09323160763396016,0,0,3,4
1490257,ou15,0.9393537438151153,1,2026-05-02 23:30:00.000000,253,MLS (USA),0.16296296296296298,0.09323160763396016,0,0,3,4
1490258,btts,0.8642675321425115,0,2026-05-02 23:30:00.000000,253,MLS (USA),,0.0,0,0,2,3
1490258,ou25,0.5826591829844369,0,2026-05-02 23:30:00.000000,253,MLS (USA),,0.0,0,0,2,3
1490258,ou15,0.8842396987564141,1,2026-05-02 23:30:00.000000,253,MLS (USA),,0.0,0,0,2,3
1490259,btts,0.9246219946227815,0,2026-05-02 23:30:00.000000,253,MLS (USA),0.0,-0.131371407399566,0,0,3,3
1490259,ou25,0.5392697585843167,0,2026-05-02 23:30:00.000000,253,MLS (USA),0.0,-0.131371407399566,0,0,3,3
1490259,ou15,0.9164603722225814,0,2026-05-02 23:30:00.000000,253,MLS (USA),0.0,-0.131371407399566,0,0,3,3
1492243,btts,0.7994749212303731,1,2026-05-03 00:00:00.000000,71,Serie A (Brazil),0.0,0.8483695652173913,1,1,3,4
1492243,ou25,0.6782137391541683,1,2026-05-03 00:00:00.000000,71,Serie A (Brazil),0.0,0.8483695652173913,1,1,3,4
1492243,ou15,0.6901022711111157,1,2026-05-03 00:00:00.000000,71,Serie A (Brazil),0.0,0.8483695652173913,1,1,3,4
1490260,btts,0.9569078361347286,1,2026-05-03 00:30:00.000000,253,MLS (USA),0.0,0.0,0,0,4,5
1490260,ou25,0.6249991217455894,1,2026-05-03 00:30:00.000000,253,MLS (USA),0.0,0.0,0,0,4,5
1490260,ou15,0.8989157630112802,1,2026-05-03 00:30:00.000000,253,MLS (USA),0.0,0.0,0,0,4,5
1490261,btts,0.8727014949336113,0,2026-05-03 00:30:00.000000,253,MLS (USA),-0.025,-0.050735846555000665,0,0,3,3
1490261,ou25,0.7482691121738835,0,2026-05-03 00:30:00.000000,253,MLS (USA),-0.025,-0.050735846555000665,0,0,3,3
1490261,ou15,0.8558668772546247,0,2026-05-03 00:30:00.000000,253,MLS (USA),-0.025,-0.050735846555000665,0,0,3,3
1490262,btts,0.7288068964059827,1,2026-05-03 01:30:00.000000,253,MLS (USA),0.06060606060606061,0.1433793806460684,1,0,4,3
1490262,ou25,0.8953232709705065,1,2026-05-03 01:30:00.000000,253,MLS (USA),0.06060606060606061,0.1433793806460684,1,0,4,3
1490262,ou15,0.9471761881983689,1,2026-05-03 01:30:00.000000,253,MLS (USA),0.06060606060606061,0.1433793806460684,1,0,4,3
1490263,btts,0.7125873790915885,1,2026-05-03 02:30:00.000000,253,MLS (USA),-0.0425531914893617,-0.1321862704797698,0,0,5,5
1490263,ou25,0.5551737948768944,1,2026-05-03 02:30:00.000000,253,MLS (USA),-0.0425531914893617,-0.1321862704797698,0,0,5,5
1490263,ou15,0.8209971099504396,1,2026-05-03 02:30:00.000000,253,MLS (USA),-0.0425531914893617,-0.1321862704797698,0,0,5,5
1494159,btts,0.8627187544857305,1,2026-05-03 12:00:00.000000,113,Allsvenskan (Sweden),0.5,0.2307454854144158,0,0,5,0
1494159,ou25,0.5522388888863738,0,2026-05-03 12:00:00.000000,113,Allsvenskan (Sweden),0.5,0.2307454854144158,0,0,5,0
1494159,ou15,0.594861573599141,1,2026-05-03 12:00:00.000000,113,Allsvenskan (Sweden),0.5,0.2307454854144158,0,0,5,0
1381151,btts,0.9397948343589305,1,2026-05-03 12:30:00.000000,88,Eredivisie (Netherlands),,0.0,0,0,8,11
1381151,ou25,0.8371412038220439,1,2026-05-03 12:30:00.000000,88,Eredivisie (Netherlands),,0.0,0,0,8,11
1381151,ou15,0.962200216498997,1,2026-05-03 12:30:00.000000,88,Eredivisie (Netherlands),,0.0,0,0,8,11
1381154,btts,0.7880291410240766,0,2026-05-03 12:30:00.000000,88,Eredivisie (Netherlands),,0.0,0,0,8,4
1381154,ou25,0.5501967163144301,0,2026-05-03 12:30:00.000000,88,Eredivisie (Netherlands),,0.0,0,0,8,4
1381154,ou15,0.9272672540332687,0,2026-05-03 12:30:00.000000,88,Eredivisie (Netherlands),,0.0,0,0,8,4
1400248,btts,0.9734776934061304,0,2026-05-03 14:00:00.000000,235,Premier League (Russia),0.0,0.0,0,0,1,5
1400248,ou25,0.647391508709714,0,2026-05-03 14:00:00.000000,235,Premier League (Russia),0.0,0.0,0,0,1,5
1400248,ou15,0.956894791702141,0,2026-05-03 14:00:00.000000,235,Premier League (Russia),0.0,0.0,0,0,1,5
1494155,btts,0.6786265414149178,1,2026-05-03 14:30:00.000000,113,Allsvenskan (Sweden),,0.0,0,0,3,6
1494155,ou25,0.6407591209731932,1,2026-05-03 14:30:00.000000,113,Allsvenskan (Sweden),,0.0,0,0,3,6
1494155,ou15,0.882163255986883,1,2026-05-03 14:30:00.000000,113,Allsvenskan (Sweden),,0.0,0,0,3,6
1494156,btts,0.9384765631313469,0,2026-05-03 14:30:00.000000,113,Allsvenskan (Sweden),,0.25384243011012947,0,0,5,3
1494156,ou25,0.8639772396947412,1,2026-05-03 14:30:00.000000,113,Allsvenskan (Sweden),,0.25384243011012947,0,0,5,3
1494156,ou15,0.9465651895018784,1,2026-05-03 14:30:00.000000,113,Allsvenskan (Sweden),,0.25384243011012947,0,0,5,3
1381147,btts,0.9199339799681954,1,2026-05-03 14:45:00.000000,88,Eredivisie (Netherlands),,,0,0,2,1
1381147,ou25,0.65678453289004,1,2026-05-03 14:45:00.000000,88,Eredivisie (Netherlands),,,0,0,2,1
1381147,ou15,0.8812355431596126,1,2026-05-03 14:45:00.000000,88,Eredivisie (Netherlands),,,0,0,2,1
1381152,btts,0.8939664123890013,1,2026-05-03 14:45:00.000000,88,Eredivisie (Netherlands),,0.0,0,0,1,3
1381152,ou25,0.55300235349546,0,2026-05-03 14:45:00.000000,88,Eredivisie (Netherlands),,0.0,0,0,1,3
1381152,ou15,0.7039564011157952,1,2026-05-03 14:45:00.000000,88,Eredivisie (Netherlands),,0.0,0,0,1,3
1494647,btts,0.7771527596370282,1,2026-05-03 15:00:00.000000,103,Eliteserien (Norway),0.0,0.0,0,0,2,1
1494647,ou25,0.7548881570455489,1,2026-05-03 15:00:00.000000,103,Eliteserien (Norway),0.0,0.0,0,0,2,1
1494647,ou15,0.5902849043256262,0,2026-05-03 15:00:00.000000,103,Eliteserien (Norway),0.0,0.0,0,0,2,1
1400247,btts,0.897109141667879,0,2026-05-03 16:30:00.000000,235,Premier League (Russia),,0.0,0,0,2,3
1400247,ou25,0.7584994728782527,0,2026-05-03 16:30:00.000000,235,Premier League (Russia),,0.0,0,0,2,3
1400247,ou15,0.8963719829183364,1,2026-05-03 16:30:00.000000,235,Premier League (Russia),,0.0,0,0,2,3
1394712,btts,0.9017548228514438,0,2026-05-03 17:00:00.000000,203,Süper Lig (Turkey),0.0,0.0,0,0,0,2
1394712,ou25,0.7539520599119673,1,2026-05-03 17:00:00.000000,203,Süper Lig (Turkey),0.0,0.0,0,0,0,2
1394712,ou15,0.9652918764422503,0,2026-05-03 17:00:00.000000,203,Süper Lig (Turkey),0.0,0.0,0,0,0,2
1394717,btts,0.8732258951992614,1,2026-05-03 17:00:00.000000,203,Süper Lig (Turkey),0.0,0.03635802741174915,0,0,4,2
1394717,ou25,0.5860039390604602,1,2026-05-03 17:00:00.000000,203,Süper Lig (Turkey),0.0,0.03635802741174915,0,0,4,2
1394717,ou15,0.8935441002244372,1,2026-05-03 17:00:00.000000,203,Süper Lig (Turkey),0.0,0.03635802741174915,0,0,4,2
1494650,btts,0.7901350016975197,1,2026-05-03 17:15:00.000000,103,Eliteserien (Norway),-0.2222222222222222,-0.3836336336336336,0,0,2,7
1494650,ou25,0.7593387530178882,1,2026-05-03 17:15:00.000000,103,Eliteserien (Norway),-0.2222222222222222,-0.3836336336336336,0,0,2,7
1494650,ou15,0.9604433575485094,1,2026-05-03 17:15:00.000000,103,Eliteserien (Norway),-0.2222222222222222,-0.3836336336336336,0,0,2,7
1490264,btts,0.8961564120730704,0,2026-05-03 19:00:00.000000,253,MLS (USA),0.5128205128205128,0.2584495216527081,0,0,5,4
1490264,ou25,0.547192911043882,1,2026-05-03 19:00:00.000000,253,MLS (USA),0.5128205128205128,0.2584495216527081,0,0,5,4
1490264,ou15,0.9345050398042785,1,2026-05-03 19:00:00.000000,253,MLS (USA),0.5128205128205128,0.2584495216527081,0,0,5,4
1492244,btts,0.8365076105387312,1,2026-05-03 19:00:00.000000,71,Serie A (Brazil),0.0,0.0,0,0,4,3
1492244,ou25,0.5990299837228704,1,2026-05-03 19:00:00.000000,71,Serie A (Brazil),0.0,0.0,0,0,4,3
1492244,ou15,0.515870940275916,1,2026-05-03 19:00:00.000000,71,Serie A (Brazil),0.0,0.0,0,0,4,3
1492248,btts,0.5222069142759836,1,2026-05-03 19:00:00.000000,71,Serie A (Brazil),,-0.7019774011299436,-1,-1,4,2
1492248,ou25,0.5127372966373511,1,2026-05-03 19:00:00.000000,71,Serie A (Brazil),,-0.7019774011299436,-1,-1,4,2
1492248,ou15,0.5094408859036776,0,2026-05-03 19:00:00.000000,71,Serie A (Brazil),,-0.7019774011299436,-1,-1,4,2
1490265,btts,0.9483398588140495,0,2026-05-03 21:30:00.000000,253,MLS (USA),-0.16153846153846155,-0.11462379894872224,0,0,1,3
1490265,ou25,0.5403912462764329,0,2026-05-03 21:30:00.000000,253,MLS (USA),-0.16153846153846155,-0.11462379894872224,0,0,1,3
1490265,ou15,0.9421109988967865,1,2026-05-03 21:30:00.000000,253,MLS (USA),-0.16153846153846155,-0.11462379894872224,0,0,1,3
1492245,btts,0.7124321792433104,0,2026-05-03 21:30:00.000000,71,Serie A (Brazil),,0.20079325731284084,1,0,3,4
1492245,ou25,0.5506915024054786,1,2026-05-03 21:30:00.000000,71,Serie A (Brazil),,0.20079325731284084,1,0,3,4
1492245,ou15,0.8160479209486593,0,2026-05-03 21:30:00.000000,71,Serie A (Brazil),,0.20079325731284084,1,0,3,4
1492246,btts,0.6211184504434739,1,2026-05-03 23:30:00.000000,71,Serie A (Brazil),,0.0,0,0,3,9
1492246,ou25,0.5786359734485261,0,2026-05-03 23:30:00.000000,71,Serie A (Brazil),,0.0,0,0,3,9
1492246,ou15,0.748838933811816,1,2026-05-03 23:30:00.000000,71,Serie A (Brazil),,0.0,0,0,3,9
1494154,btts,0.5606818630203138,0,2026-05-04 17:00:00.000000,113,Allsvenskan (Sweden),,0.0,1,0,2,5
1494154,ou25,0.5223439868788803,0,2026-05-04 17:00:00.000000,113,Allsvenskan (Sweden),,0.0,1,0,2,5
1494154,ou15,0.8081094141685228,1,2026-05-04 17:00:00.000000,113,Allsvenskan (Sweden),,0.0,1,0,2,5
1494157,btts,0.8391947008236398,1,2026-05-04 17:00:00.000000,113,Allsvenskan (Sweden),,,0,0,0,1
1494157,ou25,0.7608321496172399,0,2026-05-04 17:00:00.000000,113,Allsvenskan (Sweden),,,0,0,0,1
1494157,ou15,0.7813003248439949,1,2026-05-04 17:00:00.000000,113,Allsvenskan (Sweden),,,0,0,0,1
1494651,btts,0.9158358782111892,0,2026-05-04 17:00:00.000000,103,Eliteserien (Norway),0.0,0.0,0,0,1,6
1494651,ou25,0.5331134141527905,1,2026-05-04 17:00:00.000000,103,Eliteserien (Norway),0.0,0.0,0,0,1,6
1494651,ou15,0.8283886329923091,0,2026-05-04 17:00:00.000000,103,Eliteserien (Norway),0.0,0.0,0,0,1,6
1494163,btts,0.5420386515258687,0,2026-05-08 17:00:00.000000,113,Allsvenskan (Sweden),,,0,0,2,2
1494163,ou25,0.8071801589020716,1,2026-05-08 17:00:00.000000,113,Allsvenskan (Sweden),,,0,0,2,2
1494163,ou15,0.5290103467425186,1,2026-05-08 17:00:00.000000,113,Allsvenskan (Sweden),,,0,0,2,2
1494652,btts,0.8910423443400846,0,2026-05-08 17:00:00.000000,103,Eliteserien (Norway),0.0,0.0,0,0,1,2
1494652,ou25,0.7759906452407801,0,2026-05-08 17:00:00.000000,103,Eliteserien (Norway),0.0,0.0,0,0,1,2
1494652,ou15,0.9459451797421037,0,2026-05-08 17:00:00.000000,103,Eliteserien (Norway),0.0,0.0,0,0,1,2
1494653,btts,0.8191672365944628,1,2026-05-09 12:00:00.000000,103,Eliteserien (Norway),0.12903225806451613,0.062043343653250774,0,0,5,3
1494653,ou25,0.6257797855884292,1,2026-05-09 12:00:00.000000,103,Eliteserien (Norway),0.12903225806451613,0.062043343653250774,0,0,5,3
1494653,ou15,0.7216076549490751,1,2026-05-09 12:00:00.000000,103,Eliteserien (Norway),0.12903225806451613,0.062043343653250774,0,0,5,3
1494162,btts,0.9451720919289869,1,2026-05-09 13:00:00.000000,113,Allsvenskan (Sweden),0.0,0.07617728531855955,0,0,3,0
1494162,ou25,0.6082805971719567,1,2026-05-09 13:00:00.000000,113,Allsvenskan (Sweden),0.0,0.07617728531855955,0,0,3,0
1494162,ou15,0.8999849827708812,1,2026-05-09 13:00:00.000000,113,Allsvenskan (Sweden),0.0,0.07617728531855955,0,0,3,0
1494164,btts,0.8920711029260094,0,2026-05-09 13:00:00.000000,113,Allsvenskan (Sweden),,0.0,0,0,8,1
1494164,ou25,0.5638311010085062,0,2026-05-09 13:00:00.000000,113,Allsvenskan (Sweden),,0.0,0,0,8,1
1494164,ou15,0.9362683778397484,0,2026-05-09 13:00:00.000000,113,Allsvenskan (Sweden),,0.0,0,0,8,1
1394721,btts,0.8685153932389799,1,2026-05-09 17:00:00.000000,203,Süper Lig (Turkey),1.0,0.19522960145423024,0,0,5,5
